ID,Decidim Component ID,Decidim Scope ID,Created At,Updated At,Proposal Votes Count,State,Answered At,Answer,Reference,Address,Latitude,Longitude,Published At,Proposal Notes Count,Coauthorships Count,Participatory Text Level,Position,Created In Meeting,Cost,Cost Report,Execution Period,State Published At,Endorsements Count,Title,Body,Comments Count,Follows Count,Is Interactive,Badge Array,Associated State,Title Clean,Body Clean,Topic
11700,10,1.0,"2023-09-01T22:02:31,158","2023-10-30T23:53:54,216",143,accepted,"2023-10-26T12:54:47,451","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/11700\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/11700</a></p>""}",brasilpartipativo-PROP-2023-09-11700,,,,"2023-09-01T22:10:19,025",0,1,,73,False,,{},{},"2023-10-26T12:54:47,452",0,"{""pt-BR"": ""Clubes da Juventude""}","{""pt-BR"": ""Uma associação pública, onde jovens que têm interesses em comum podem vir a criar. O clube pode reunir jovens por qualquer motivo que desejem: esporte, música, política e/ou qualquer outro.\n\nO clube é gerido pelos próprios jovens, dando autonomia e responsabilidade, com fins pedagógicos, mas acompanhado por agentes públicos.\n\nPara abertura do clube, precisa-se reunir um número mínimo de participantes. O projeto também terá fundo próprio, com os clubes podendo vir a disdisputa-lo/acessá-lo.""}",41,13,True,[],,clubes da juventude,"uma associação pública, onde jovens que têm interesses em comum podem vir a criar. o clube pode reunir jovens por qualquer motivo que desejem: esporte, música, política e/ou qualquer outro.

o clube é gerido pelos próprios jovens, dando autonomia e responsabilidade, com fins pedagógicos, mas acompanhado por agentes públicos.

para abertura do clube, precisa-se reunir um número mínimo de participantes. o projeto também terá fundo próprio, com os clubes podendo vir a disdisputa-lo/acessá-lo.",Política
11774,10,1.0,"2023-09-08T00:05:09,526","2023-10-31T01:44:35,552",102,accepted,"2023-10-26T12:29:23,297","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/11774\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/11774</a></p>""}",brasilpartipativo-PROP-2023-09-11774,,,,"2023-09-08T00:14:42,536",0,1,,143,False,,{},{},"2023-10-26T12:29:23,298",0,"{""pt-BR"": ""Fortalecimento da Participação Ativa da Juventude Brasileira na Tomada de Decisões Políticas e Sociais""}","{""pt-BR"": ""Resumo da Proposta:\n\nContexto:\nA juventude brasileira é uma parte essencial da sociedade, com um papel significativo na construção do futuro do país. No entanto, muitas vezes, a voz e as necessidades dos jovens são sub-representadas na política e nas discussões sociais.\n\nObjetivo:\nEsta proposta tem como objetivo promover e fortalecer a participação ativa dos jovens brasileiros na tomada de dec""}",57,5,True,[],,fortalecimento da participação ativa da juventude brasileira na tomada de decisões políticas e sociais,"resumo da proposta:

contexto:
a juventude brasileira é uma parte essencial da sociedade, com um papel significativo na construção do futuro do país. no entanto, muitas vezes, a voz e as necessidades dos jovens são sub-representadas na política e nas discussões sociais.

objetivo:
esta proposta tem como objetivo promover e fortalecer a participação ativa dos jovens brasileiros na tomada de dec",Política
11856,10,1.0,"2023-09-18T20:27:05,665","2023-10-31T11:11:57,165",306,accepted,"2023-10-26T15:41:17,376","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/11856\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/11856</a></p>""}",brasilpartipativo-PROP-2023-09-11856,,,,"2023-09-18T20:41:03,464",0,1,,223,False,,{},{},"2023-10-26T15:41:17,377",0,"{""pt-BR"": ""Educação para Cidadania Digital""}","{""pt-BR"": ""É urgente fortalecer a participação de jovens na pauta para as políticas públicas de educação digital, por meio da capacitação da primeira geração a se engajar, participar e qualificar o debate sobre cidadania digital para transformar a vivencia das juventudes na internet, com segurança, respeito e responsabilidade. Dessa forma, busca-se fomentar uma agenda da cidadania digital como estratégia-chave para a garantia dos direitos digitais dos jovens brasileiros e o exercício de sua cidadania.""}",58,41,True,[],,educação para cidadania digital,"é urgente fortalecer a participação de jovens na pauta para as políticas públicas de educação digital, por meio da capacitação da primeira geração a se engajar, participar e qualificar o debate sobre cidadania digital para transformar a vivencia das juventudes na internet, com segurança, respeito e responsabilidade. dessa forma, busca-se fomentar uma agenda da cidadania digital como estratégia-chave para a garantia dos direitos digitais dos jovens brasileiros e o exercício de sua cidadania.",Política
12218,10,1.0,"2023-10-11T02:26:59,519","2023-10-30T22:49:14,269",97,accepted,"2023-10-26T12:26:14,457","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/12218\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/12218</a></p>""}",brasilpartipativo-PROP-2023-10-12218,,,,"2023-10-11T02:27:57,867",0,1,,578,False,,{},{},"2023-10-26T12:26:14,458",0,"{""pt-BR"": ""Transformar o Conjuve em um conselho de caráter deliberativo""}","{""pt-BR"": ""Uma importante conquista para as juventudes seria a reformulação do Conselho Nacional das Juventudes em um conselho deliberativo, de paridade 50/50 entre sociedade civil e poder público e com maior frequência de reuniões, de modo a tornar o debate mais qualificado e efetivamente institucionalizar políticas públicas para as juventudes no Brasil.""}",58,6,True,[],,transformar o conjuve em um conselho de caráter deliberativo,"uma importante conquista para as juventudes seria a reformulação do conselho nacional das juventudes em um conselho deliberativo, de paridade 50/50 entre sociedade civil e poder público e com maior frequência de reuniões, de modo a tornar o debate mais qualificado e efetivamente institucionalizar políticas públicas para as juventudes no brasil.",Política
12600,10,1.0,"2023-10-20T13:14:44,173","2023-10-30T23:53:17,986",155,accepted,"2023-10-30T01:08:31,063","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/12600\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/12600</a></p>""}",brasilpartipativo-PROP-2023-10-12600,,,,"2023-10-20T13:17:21,293",0,1,,957,False,,{},{},"2023-10-30T01:08:31,064",0,"{""pt-BR"": ""Criação de espaços físicos de acesso a computadores com internet""}","{""pt-BR"": ""É sabido que estamos na era da tecnologia e informação. Vivemos conectados a internet e para muitos de nós é incabível uma vida fora da rede. \nMas, em 2022 foi feito um levantamento  pelo CGI.br (Comitê Gestor da Internet no Brasil) que traz a tona o número alarmante de mais de 36 milhões de brasileiros sem acesso a internet. Proponho a criação de pontos de acesso a computadores com internet de maneira comunitária e livre, a fim de promover a inclusão digital.""}",62,10,True,[],,criação de espaços físicos de acesso a computadores com internet,"é sabido que estamos na era da tecnologia e informação. vivemos conectados a internet e para muitos de nós é incabível uma vida fora da rede. 
mas, em 2022 foi feito um levantamento  pelo cgi.br (comitê gestor da internet no brasil) que traz a tona o número alarmante de mais de 36 milhões de brasileiros sem acesso a internet. proponho a criação de pontos de acesso a computadores com internet de maneira comunitária e livre, a fim de promover a inclusão digital.",Política
12941,10,1.0,"2023-10-27T22:57:33,888","2023-10-31T11:38:13,901",880,accepted,"2023-10-30T00:55:00,006","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/12941\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/12941</a></p>""}",brasilpartipativo-PROP-2023-10-12941,,,,"2023-10-27T22:58:12,627",0,1,,1291,False,,{},{},"2023-10-30T00:55:00,007",0,"{""pt-BR"": ""Política Nacional de Defesa da Vida do Nascituro""}","{""pt-BR"": ""Criação, implantação e implementação de um programa que articule diferentes ministérios, como as pastas de Justiça, Saúde e Direitos Humanos, com o MPF, Estados e Municípios na garantia dos direitos fundamentais do nascituro e na valorização da vida desde a concepção. Dessarte, buscar-se-á também articular via SUS e SUAS a garantia de uma rede de cuidado à gestante e um pré-natal adequadamente assistido, bem como se proteger a vida do nascituro por meio do acesso à medicina fetal de excelência.""}",62,65,True,[],,política nacional de defesa da vida do nascituro,"criação, implantação e implementação de um programa que articule diferentes ministérios, como as pastas de justiça, saúde e direitos humanos, com o mpf, estados e municípios na garantia dos direitos fundamentais do nascituro e na valorização da vida desde a concepção. dessarte, buscar-se-á também articular via sus e suas a garantia de uma rede de cuidado à gestante e um pré-natal adequadamente assistido, bem como se proteger a vida do nascituro por meio do acesso à medicina fetal de excelência.",Política
12572,10,1.0,"2023-10-18T18:42:58,506","2023-10-31T02:54:51,980",215,accepted,"2023-10-26T12:36:07,364","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/12572\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/12572</a></p>""}",brasilpartipativo-PROP-2023-10-12572,,,,"2023-10-18T18:43:14,873",0,1,,930,False,,{},{},"2023-10-26T12:36:07,365",0,"{""pt-BR"": ""Criação, Efetivação e Fortalecimento das Políticas Públicas de Juventude Negra nos Municípios e nos Estados do Brasil""}","{""pt-BR"": ""O Brasil perde 30 mil jovens por ano, e segundo o Atlas da Violência utilizados como base para o Novo Plano Juventude Negra Viva, mostrou que 71% dessas mortes é de jovens negros. Embora o país reconheça a diversidade da juventude brasileira, quase não existem ações concretas em direção à juventude negra. Nesse sentido, surge a necessidade da criação, efetivação e fortalecimento das Políticas públicas para essa população, garantindo uma equidade racial nas políticas de juventude.""}",62,13,True,[],,"criação, efetivação e fortalecimento das políticas públicas de juventude negra nos municípios e nos estados do brasil","o brasil perde 30 mil jovens por ano, e segundo o atlas da violência utilizados como base para o novo plano juventude negra viva, mostrou que 71% dessas mortes é de jovens negros. embora o país reconheça a diversidade da juventude brasileira, quase não existem ações concretas em direção à juventude negra. nesse sentido, surge a necessidade da criação, efetivação e fortalecimento das políticas públicas para essa população, garantindo uma equidade racial nas políticas de juventude.",Política
19448,85,,"2024-08-09T20:05:38,805","2024-11-25T10:57:37,405",1266,partially_accepted,"2024-11-25T10:57:37,389","{""pt-BR"": ""<p>Proposta encaminhada para os Planos Setoriais e Transversais</p>""}",brasilpartipativo-PROP-2024-08-19448,,,,"2024-08-09T20:06:25,584",0,1,,828,False,,{},{},"2024-11-25T10:57:37,392",0,"{""pt-BR"": ""Regulamentar a profissão do Agroecólogo""}","{""pt-BR"": ""Aprovar o projeto de lei 3.710 de 2019, que regulamenta o exercício profissional do Agroecólogo.""}",74,1,True,"[""Mais Votada""]",,regulamentar a profissão do agroecólogo,"aprovar o projeto de lei 3.710 de 2019, que regulamenta o exercício profissional do agroecólogo.",Política
12743,10,10.0,"2023-10-25T02:07:33,055","2023-10-31T02:56:34,261",253,accepted,"2023-10-26T15:48:43,854","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/12743\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/12743</a></p>""}",brasilpartipativo-PROP-2023-10-12743,,,,"2023-10-25T02:11:19,461",0,1,,1097,False,,{},{},"2023-10-26T15:48:43,854",0,"{""pt-BR"": ""Lugar de debater saúde é na escola""}","{""pt-BR"": ""Esta proposta tem como objetivo a modificação da Lei de Diretrizes e Bases da Educação, com o intuito de promover a inclusão de conteúdos curriculares relacionados à primeiros socorros, saúde mental, prevenção de doenças e infecções, por meio do acesso a informações de saúde confiáveis e compreensíveis, tanto presencialmente quanto online, por meio de plataformas e/ou aplicativos móveis, capacitando os jovens a tomar decisões seguras e bem informadas.""}",93,37,True,[],,lugar de debater saúde é na escola,"esta proposta tem como objetivo a modificação da lei de diretrizes e bases da educação, com o intuito de promover a inclusão de conteúdos curriculares relacionados à primeiros socorros, saúde mental, prevenção de doenças e infecções, por meio do acesso a informações de saúde confiáveis e compreensíveis, tanto presencialmente quanto online, por meio de plataformas e/ou aplicativos móveis, capacitando os jovens a tomar decisões seguras e bem informadas.",Política
12957,10,1.0,"2023-10-28T04:47:41,399","2023-10-31T17:45:52,846",1353,accepted,"2023-10-30T00:53:15,831","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/12957\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/12957</a></p>""}",brasilpartipativo-PROP-2023-10-12957,,,,"2023-10-28T05:01:51,395",0,1,,1307,False,,{},{},"2023-10-30T00:53:15,832",0,"{""pt-BR"": ""Liberdades individuais, luta contra o antissemitismo, liberdade religiosa e dialogo.""}","{""pt-BR"": ""Nas últimas semanas presenciamos um ataque terrorista contra civis inocentes, promovido por puro antissemitismo, como foi em Israel e no mundo.\n\nA nossa proposta é clara, queremos fortalecer a luta contra o antissemitismo e a liberdade individuais. Além disso, queremos criar políticas de conscientização e diálogo.\n\nPrecisamos lutar pelo reconhecimento do indivíduo como ser singular e o agente de mudança da sociedade, pois assim haverá respeito ao coletivo e a todas as minorias.""}",103,109,True,[],,"liberdades individuais, luta contra o antissemitismo, liberdade religiosa e dialogo.","nas últimas semanas presenciamos um ataque terrorista contra civis inocentes, promovido por puro antissemitismo, como foi em israel e no mundo.

a nossa proposta é clara, queremos fortalecer a luta contra o antissemitismo e a liberdade individuais. além disso, queremos criar políticas de conscientização e diálogo.

precisamos lutar pelo reconhecimento do indivíduo como ser singular e o agente de mudança da sociedade, pois assim haverá respeito ao coletivo e a todas as minorias.",Política
12745,10,1.0,"2023-10-25T04:47:20,923","2023-10-30T23:47:35,115",259,accepted,"2023-10-26T12:14:53,975","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/12745\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/12745</a></p>""}",brasilpartipativo-PROP-2023-10-12745,,,,"2023-10-25T04:51:23,579",0,1,,1099,False,,{},{},"2023-10-26T12:14:53,976",0,"{""pt-BR"": ""A inclusão das jovens mães nas instituições de ensino.""}","{""pt-BR"": ""No Brasil, segundo o Sinasc, um a cada sete bebês brasileiros é filho de mãe adolescente, um dado alarmante, jovens que deveriam estar desfrutando de uma juventude saudável, com acesso à educação, saúde e segurança. A maioria dessas adolescentes não conclui os estudos, dessa forma, deve-se pensar em uma equipe formada por assistentes socias, psicólogas e médicos para prestar apoio para essas jovens durante a gravidez e depois do nascimento, para que, deixar os estudos não seja uma opção.""}",105,34,True,[],,a inclusão das jovens mães nas instituições de ensino.,"no brasil, segundo o sinasc, um a cada sete bebês brasileiros é filho de mãe adolescente, um dado alarmante, jovens que deveriam estar desfrutando de uma juventude saudável, com acesso à educação, saúde e segurança. a maioria dessas adolescentes não conclui os estudos, dessa forma, deve-se pensar em uma equipe formada por assistentes socias, psicólogas e médicos para prestar apoio para essas jovens durante a gravidez e depois do nascimento, para que, deixar os estudos não seja uma opção.",Política
11766,10,1.0,"2023-09-06T22:11:09,735","2023-10-30T14:53:18,971",842,accepted,"2023-10-25T19:27:12,791","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p><br></p><p>Divulgue nas suas redes:</p><p><br></p><p>Vote na minha proposta para melhorar o Brasil: <a href=\""/assemblies/confjuv4/f/10/proposals/11766\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/11766</a></p>""}",brasilpartipativo-PROP-2023-09-11766,,,,"2023-09-06T22:28:25,130",0,1,,135,False,,{},{},"2023-10-25T19:27:12,792",0,"{""pt-BR"": ""Acesso à justiça e reparação aos militares oriundos do concurso público da Aeronáutica e Fuzileiros Navais oriundos do concurso público da Marinha ""}","{""pt-BR"": ""Essa proposta visa permitir o acesso à justiça e reparação sobre um erro administrativo que ocorreu com milhares de jovens que prestaram concurso público para soldado da Aeronáutica (CESD) e para Fuzileiros Navais da Marinha.\n\n Os militares de carreira foram desligados/licenciados sem um processo administrativo disciplinar, contrariando o que rege a CF/88, pois nos editais não haviam temporariedade.\n\nOs concursos foram publicados em DOU mas não consta o desligamento dos concursados no TCU.""}",117,144,True,[],,acesso à justiça e reparação aos militares oriundos do concurso público da aeronáutica e fuzileiros navais oriundos do concurso público da marinha ,"essa proposta visa permitir o acesso à justiça e reparação sobre um erro administrativo que ocorreu com milhares de jovens que prestaram concurso público para soldado da aeronáutica (cesd) e para fuzileiros navais da marinha.

 os militares de carreira foram desligados/licenciados sem um processo administrativo disciplinar, contrariando o que rege a cf/88, pois nos editais não haviam temporariedade.

os concursos foram publicados em dou mas não consta o desligamento dos concursados no tcu.",Política
11767,10,1.0,"2023-09-07T00:44:27,979","2023-10-31T02:38:32,692",416,accepted,"2023-10-25T19:48:33,720","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/11767\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/11767</a></p>""}",brasilpartipativo-PROP-2023-09-11767,,,,"2023-09-07T00:45:28,290",0,1,,136,False,,{},{},"2023-10-25T19:48:33,721",0,"{""pt-BR"": ""Juventudes na Formulação de Políticas Públicas: criar canais de participação online""}","{""pt-BR"": ""Estabelecer canais de participação online para incluir jovens negros, pobres e periféricos nas discussões sobre políticas públicas, em especial para as juventudes. Buscar envolver comunicadores (as) populares, ativistas digitais e movimentos sociais.""}",118,33,True,[],,juventudes na formulação de políticas públicas: criar canais de participação online,"estabelecer canais de participação online para incluir jovens negros, pobres e periféricos nas discussões sobre políticas públicas, em especial para as juventudes. buscar envolver comunicadores (as) populares, ativistas digitais e movimentos sociais.",Política
11858,10,1.0,"2023-09-18T22:08:40,759","2023-10-31T01:15:45,613",414,accepted,"2023-10-26T15:41:30,144","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/11858\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/11858</a></p>""}",brasilpartipativo-PROP-2023-09-11858,,,,"2023-09-18T22:10:35,395",0,1,,225,False,,{},{},"2023-10-26T15:41:30,144",0,"{""pt-BR"": ""Direitos Previdenciários para os Pós-Graduandos Já!""}","{""pt-BR"": ""\""A Pós-graduação realiza 90% da produção científica, ocupando um lugar estratégico e fundamental para o desenvolvimento nacional, são 40 anos em busca de seguridade social. Nossa condição híbrida de estudante-trabalhador nos deixa em um vácuo jurídico, impedindo que tenhamos acesso pleno a políticas públicas que garantam a valorização do nosso esforço laboral.\n\nQueremos que os anos dedicados à formação, através do mestrado e doutorado, sejam computados para fins de seguridade social.\"" Nota ANPG""}",120,41,True,[],,direitos previdenciários para os pós-graduandos já!,"""a pós-graduação realiza 90% da produção científica, ocupando um lugar estratégico e fundamental para o desenvolvimento nacional, são 40 anos em busca de seguridade social. nossa condição híbrida de estudante-trabalhador nos deixa em um vácuo jurídico, impedindo que tenhamos acesso pleno a políticas públicas que garantam a valorização do nosso esforço laboral.

queremos que os anos dedicados à formação, através do mestrado e doutorado, sejam computados para fins de seguridade social."" nota anpg",Política
12152,10,1.0,"2023-10-07T18:12:35,164","2023-11-13T19:19:39,729",4075,accepted,"2023-10-25T19:27:32,764","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p><br></p><p>Divulgue nas suas redes:</p><p><br></p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/12152\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/12152</a></p>""}",brasilpartipativo-PROP-2023-10-12152,,,,"2023-10-07T18:16:28,965",0,1,,513,False,,{},{},"2023-10-25T19:27:32,764",0,"{""pt-BR"": ""Nacionalização do programa “Amapá jovem” como modelo de política pública para a juventude em outros estados.""}","{""pt-BR"": ""O programa “Amapá jovem” que atualmente no Amapá atende milhares de jovens nos 16 Municípios do estado, com bolsas que variam de R$150 a R$1200 reais e é responsável por criar perspectivas para a juventude amapaense com programas e acesso a outras políticas públicas que a ele são vinculados.""}",121,473,True,[],,nacionalização do programa “amapá jovem” como modelo de política pública para a juventude em outros estados.,"o programa “amapá jovem” que atualmente no amapá atende milhares de jovens nos 16 municípios do estado, com bolsas que variam de r$150 a r$1200 reais e é responsável por criar perspectivas para a juventude amapaense com programas e acesso a outras políticas públicas que a ele são vinculados.",Política
